timestamp,symbol,underlier,action,quantity,market_price,execution_price,fee,cash_after,realized_pnl
09:33:00,BANKNIFTY22110341600CE,BANKNIFTY,BUY,1,250.8,250.9254,0.05018508,999466.6150932153,0.0
09:33:00,BANKNIFTY22110341600PE,BANKNIFTY,BUY,1,333.1,333.26655,0.06665331000000001,999133.2818899052,0.0
09:33:01,BANKNIFTY22110341600CE,BANKNIFTY,SELL,1,252.1,251.97395,0.05039479,999385.2054451152,0.9479701300000059
09:33:01,BANKNIFTY22110341600PE,BANKNIFTY,SELL,1,332.25,332.08387500000003,0.06641677500000001,999717.2229033402,-1.3157450849999606
09:33:01,BANKNIFTY22110341700CE,BANKNIFTY,BUY,1,204.45,204.55222499999996,0.040910445,999512.6297678952,0.0
09:33:01,BANKNIFTY22110341700PE,BANKNIFTY,BUY,1,385.85,386.042925,0.07720858500000001,999126.5096343103,0.0
09:34:27,BANKNIFTY22110341700CE,BANKNIFTY,SELL,1,204.3,204.19785000000002,0.040839570000000006,999330.6666447403,-0.4361250149999477
09:34:27,BANKNIFTY22110341700PE,BANKNIFTY,SELL,1,389.0,388.8055,0.0777611,999719.3943836403,2.6076053149999696
09:34:27,BANKNIFTY22110341600CE,BANKNIFTY,BUY,1,250.55,250.675275,0.050135055000000005,999468.6689735852,0.0
09:34:27,BANKNIFTY22110341600PE,BANKNIFTY,BUY,1,335.5,335.66774999999996,0.06713355,999132.9340900353,0.0
09:35:05,BANKNIFTY22110341600CE,BANKNIFTY,SELL,1,253.05,252.92347500000002,0.050584695000000006,999385.8069803403,2.1474802500000254
09:35:05,BANKNIFTY22110341600PE,BANKNIFTY,SELL,1,331.0,330.8345,0.0661669,999716.5753134403,-4.966550449999964
09:35:05,BANKNIFTY22110341700CE,BANKNIFTY,BUY,1,206.85,206.95342499999998,0.041390684999999997,999509.5804977553,0.0
09:35:05,BANKNIFTY22110341700PE,BANKNIFTY,BUY,1,384.65,384.84232499999996,0.076968465,999124.6612042903,0.0
09:35:13,BANKNIFTY22110341700CE,BANKNIFTY,SELL,1,201.9,201.79905000000002,0.04035981000000001,999326.4198944804,-5.236125494999959
09:35:13,BANKNIFTY22110341700PE,BANKNIFTY,SELL,1,392.0,391.80400000000003,0.07836080000000001,999718.1455336803,6.80634573500007
09:35:13,BANKNIFTY22110341600CE,BANKNIFTY,BUY,1,248.6,248.72429999999997,0.049744859999999995,999469.3714888203,0.0
09:35:13,BANKNIFTY22110341600PE,BANKNIFTY,BUY,1,337.4,337.5687,0.06751374,999131.7352750803,0.0
09:40:22,BANKNIFTY22110341600CE,BANKNIFTY,SELL,1,252.95,252.823525,0.050564705,999384.5082353753,3.998915435000018
09:40:22,BANKNIFTY22110341600PE,BANKNIFTY,SELL,1,332.45,332.283775,0.066456755,999716.7255536203,-5.418895494999987
09:40:22,BANKNIFTY22110341700CE,BANKNIFTY,BUY,1,205.95,206.05297499999998,0.041210594999999996,999510.6313680252,0.0
09:40:22,BANKNIFTY22110341700PE,BANKNIFTY,BUY,1,386.2,386.39309999999995,0.07727861999999999,999124.1609894052,0.0
09:46:03,BANKNIFTY22110341700CE,BANKNIFTY,SELL,1,261.0,260.8695,0.05217390000000001,999384.9783155052,54.72314050500004
09:46:03,BANKNIFTY22110341700PE,BANKNIFTY,SELL,1,345.0,344.82750000000004,0.06896550000000001,999729.7368500052,-41.7118441199999
09:46:03,BANKNIFTY22110341800CE,BANKNIFTY,BUY,1,215.85,215.957925,0.043191585,999513.7357334202,0.0
09:46:03,BANKNIFTY22110341800PE,BANKNIFTY,BUY,1,400.0,400.2,0.08004,999113.4556934203,0.0
09:48:41,NIFTY22110318150CE,NIFTY,SELL,1,84.0,83.958,0.0167916,999197.3969018202,14.242446434999996
09:48:41,NIFTY22110318150PE,NIFTY,SELL,1,99.45,99.40027500000001,0.019880055000000004,999296.7772967652,-7.794585764999973
09:48:41,NIFTY22110318200CE,NIFTY,BUY,1,60.6,60.6303,0.012126060000000001,999236.1348707052,0.0
09:48:41,NIFTY22110318200PE,NIFTY,BUY,1,127.0,127.06349999999999,0.0254127,999109.0459580052,0.0
09:56:35,NIFTY22110318200CE,NIFTY,SELL,1,61.55,61.519225,0.012303845,999170.5528791603,0.8644950950000003
09:56:35,NIFTY22110318200PE,NIFTY,SELL,1,127.35,127.286325,0.025457265000000003,999297.8137468953,0.17195503500001447
09:56:35,NIFTY22110318150CE,NIFTY,BUY,1,85.05,85.092525,0.017018505,999212.7042033903,0.0
09:56:35,NIFTY22110318150PE,NIFTY,BUY,1,100.8,100.8504,0.02017008,999111.8336333103,0.0
09:56:36,NIFTY22110318150CE,NIFTY,SELL,1,85.7,85.65715,0.01713143,999197.4736518803,0.5304750650000066
09:56:36,NIFTY22110318150PE,NIFTY,SELL,1,100.25,100.199875,0.020039975,999297.6534869053,-0.6907350549999876
09:56:36,NIFTY22110318200CE,NIFTY,BUY,1,62.0,62.031,0.012406200000000001,999235.6100807053,0.0
09:56:36,NIFTY22110318200PE,NIFTY,BUY,1,127.0,127.06349999999999,0.0254127,999108.5211680053,0.0
10:23:40,BANKNIFTY22110341800CE,BANKNIFTY,SELL,1,212.15,212.04392500000003,0.04240878500000001,999320.5226842203,-3.999600369999959
10:23:40,BANKNIFTY22110341800PE,BANKNIFTY,SELL,1,402.75,402.548625,0.080509725,999722.9907994954,2.1880752750000267
10:23:40,BANKNIFTY22110341700CE,BANKNIFTY,BUY,1,258.3,258.42915,0.05168583,999464.5099636654,0.0
10:23:40,BANKNIFTY22110341700PE,BANKNIFTY,BUY,1,347.55,347.723775,0.069544755,999116.7166439104,0.0
10:24:31,BANKNIFTY22110341700CE,BANKNIFTY,SELL,1,258.6,258.4707,0.051694140000000006,999375.1356497704,-0.06182996999997072
10:24:31,BANKNIFTY22110341700PE,BANKNIFTY,SELL,1,343.15,342.978425,0.068595685,999718.0454790854,-4.8834904399999735
10:24:31,BANKNIFTY22110341800CE,BANKNIFTY,BUY,1,213.75,213.856875,0.042771375,999504.1458327104,0.0
10:24:31,BANKNIFTY22110341800PE,BANKNIFTY,BUY,1,399.0,399.1995,0.0798399,999104.8664928104,0.0
10:24:39,BANKNIFTY22110341800CE,BANKNIFTY,SELL,1,212.15,212.04392500000003,0.04240878500000001,999316.8680090255,-1.8981301599999725
10:24:39,BANKNIFTY22110341800PE,BANKNIFTY,SELL,1,399.05,398.850475,0.07977009500000001,999715.6387139305,-0.5086349949999832
10:24:39,BANKNIFTY22110341700CE,BANKNIFTY,BUY,1,257.75,257.878875,0.051575775000000004,999457.7082631555,0.0
10:24:39,BANKNIFTY22110341700PE,BANKNIFTY,BUY,1,344.4,344.57219999999995,0.06891444,999113.0671487155,0.0
10:25:19,BANKNIFTY22110341700CE,BANKNIFTY,SELL,1,259.25,259.120375,0.051824075000000004,999372.1356996405,1.1381001500000303
10:25:19,BANKNIFTY22110341700PE,BANKNIFTY,SELL,1,344.95,344.777525,0.06895550500000001,999716.8442691355,0.06745505500007301
10:25:19,BANKNIFTY22110341800CE,BANKNIFTY,BUY,1,214.25,214.357125,0.042871425000000005,999502.4442727105,0.0
10:25:19,BANKNIFTY22110341800PE,BANKNIFTY,BUY,1,400.95,401.150475,0.080230095,999101.2135676155,0.0
10:25:22,BANKNIFTY22110341800CE,BANKNIFTY,SELL,1,214.05,213.94297500000002,0.042788595000000006,999315.1137540205,-0.49981001999997804
10:25:22,BANKNIFTY22110341800PE,BANKNIFTY,SELL,1,400.0,399.8,0.07996,999714.8337940206,-1.5106650949999603
10:25:22,BANKNIFTY22110341700CE,BANKNIFTY,BUY,1,259.4,259.5297,0.05190594,999455.2521880806,0.0
10:25:22,BANKNIFTY22110341700PE,BANKNIFTY,BUY,1,345.25,345.422625,0.069084525,999109.7604785556,0.0
10:25:25,BANKNIFTY22110341700CE,BANKNIFTY,SELL,1,258.85,258.72057500000005,0.051744115000000014,999368.4293094405,-0.9127750549999377
10:25:25,BANKNIFTY22110341700PE,BANKNIFTY,SELL,1,344.0,343.82800000000003,0.06876560000000001,999712.1885438405,-1.732475124999951
10:25:25,BANKNIFTY22110341800CE,BANKNIFTY,BUY,1,213.75,213.856875,0.042771375,999498.2888974656,0.0
10:25:25,BANKNIFTY22110341800PE,BANKNIFTY,BUY,1,399.65,399.84982499999995,0.07996996499999999,999098.3591025006,0.0
10:25:35,BANKNIFTY22110341800CE,BANKNIFTY,SELL,1,212.9,212.79355,0.04255871000000001,999311.1100937906,-1.148655084999992
10:25:35,BANKNIFTY22110341800PE,BANKNIFTY,SELL,1,402.5,402.29875000000004,0.08045975000000001,999713.3283840406,2.2884952850000877
10:25:35,BANKNIFTY22110341700CE,BANKNIFTY,BUY,1,257.75,257.878875,0.051575775000000004,999455.3979332657,0.0
10:25:35,BANKNIFTY22110341700PE,BANKNIFTY,BUY,1,346.85,347.02342500000003,0.06940468500000001,999108.3051035807,0.0
10:25:36,BANKNIFTY22110341700CE,BANKNIFTY,SELL,1,259.0,258.8705,0.0517741,999367.1238294807,0.888275124999999
10:25:36,BANKNIFTY22110341700PE,BANKNIFTY,SELL,1,347.25,347.07637500000004,0.06941527500000001,999714.1307892058,-0.0858699599999902
10:25:36,BANKNIFTY22110341800CE,BANKNIFTY,BUY,1,214.0,214.107,0.0428214,999499.9809678058,0.0
10:25:36,BANKNIFTY22110341800PE,BANKNIFTY,BUY,1,400.75,400.95037499999995,0.080190075,999098.9504027308,0.0
10:25:38,BANKNIFTY22110341800CE,BANKNIFTY,SELL,1,214.1,213.99295,0.042798590000000004,999312.9005541408,-0.19966998999999178
10:25:38,BANKNIFTY22110341800PE,BANKNIFTY,SELL,1,401.05,400.84947500000004,0.08016989500000002,999713.6698592458,-0.2612599699999105
10:25:38,BANKNIFTY22110341700CE,BANKNIFTY,BUY,1,258.65,258.779325,0.051755865,999454.8387783808,0.0
10:25:38,BANKNIFTY22110341700PE,BANKNIFTY,BUY,1,346.2,346.37309999999997,0.06927462,999108.3964037608,0.0
10:25:51,BANKNIFTY22110341700CE,BANKNIFTY,SELL,1,259.1,258.97045,0.05179409000000001,999367.3150596707,0.08757504500005638
10:25:51,BANKNIFTY22110341700PE,BANKNIFTY,SELL,1,344.3,344.12785,0.06882557,999711.3740841007,-2.3833501899999416
10:25:51,BANKNIFTY22110341800CE,BANKNIFTY,BUY,1,214.7,214.80734999999999,0.04296147,999496.5237726307,0.0
10:25:51,BANKNIFTY22110341800PE,BANKNIFTY,BUY,1,399.05,399.249525,0.079849905,999097.1943977257,0.0
10:25:53,BANKNIFTY22110341800CE,BANKNIFTY,SELL,1,214.75,214.642625,0.042928525,999311.7940942007,-0.2506149949999758
10:25:53,BANKNIFTY22110341800PE,BANKNIFTY,SELL,1,398.9,398.70055,0.07974011,999710.4149040907,-0.7085650149999845
10:25:53,BANKNIFTY22110341700CE,BANKNIFTY,BUY,1,259.45,259.579725,0.051915945000000005,999450.7832631457,0.0
10:25:53,BANKNIFTY22110341700PE,BANKNIFTY,BUY,1,343.4,343.57169999999996,0.06871434,999107.1428488058,0.0
10:25:55,BANKNIFTY22110341700CE,BANKNIFTY,SELL,1,259.55,259.420225,0.051884045000000004,999366.5111897608,-0.26329998999998
10:25:55,BANKNIFTY22110341700PE,BANKNIFTY,SELL,1,344.15,343.97792499999997,0.06879558499999999,999710.4203191758,0.2687150750000063
10:25:55,BANKNIFTY22110341800CE,BANKNIFTY,BUY,1,214.55,214.657275,0.042931455,999495.7201127209,0.0
10:25:55,BANKNIFTY22110341800PE,BANKNIFTY,BUY,1,398.55,398.749275,0.07974985500000001,999096.8910878658,0.0
10:26:05,BANKNIFTY22110341800CE,BANKNIFTY,SELL,1,212.2,212.0939,0.04241878,999308.9425690859,-2.648725235000008
10:26:05,BANKNIFTY22110341800PE,BANKNIFTY,SELL,1,401.6,401.39920000000006,0.08027984000000002,999710.2614892458,2.4898953050000525
10:26:05,BANKNIFTY22110341700CE,BANKNIFTY,BUY,1,257.1,257.22855,0.05144571,999452.9814935358,0.0
10:26:05,BANKNIFTY22110341700PE,BANKNIFTY,BUY,1,346.3,346.47315,0.06929463,999106.4390489059,0.0
10:26:07,BANKNIFTY22110341700CE,BANKNIFTY,SELL,1,257.5,257.37125000000003,0.051474250000000006,999363.7588246559,0.03978004000004757
10:26:07,BANKNIFTY22110341700PE,BANKNIFTY,SELL,1,346.6,346.42670000000004,0.06928534000000001,999710.116239316,-0.18502996999993615
10:26:07,BANKNIFTY22110341800CE,BANKNIFTY,BUY,1,211.85,211.95592499999998,0.042391185,999498.117923131,0.0
10:26:07,BANKNIFTY22110341800PE,BANKNIFTY,BUY,1,402.05,402.25102499999997,0.080450205,999095.786447926,0.0
10:26:08,BANKNIFTY22110341800CE,BANKNIFTY,SELL,1,212.65,212.543675,0.042508735000000006,999308.287614191,0.5028500800000282
10:26:08,BANKNIFTY22110341800PE,BANKNIFTY,SELL,1,401.2,400.99940000000004,0.08019988000000002,999709.206814311,-1.4122750849999333
10:26:08,BANKNIFTY22110341700CE,BANKNIFTY,BUY,1,257.5,257.62874999999997,0.051525749999999995,999451.526538561,0.0
10:26:08,BANKNIFTY22110341700PE,BANKNIFTY,BUY,1,346.3,346.47315,0.06929463,999104.984093931,0.0
10:26:11,BANKNIFTY22110341700CE,BANKNIFTY,SELL,1,257.9,257.77105,0.05155421,999362.703589721,0.03922004000003429
10:26:11,BANKNIFTY22110341700PE,BANKNIFTY,SELL,1,346.05,345.876975,0.069175395,999708.511389326,-0.7346450249999598
10:26:11,BANKNIFTY22110341800CE,BANKNIFTY,BUY,1,212.85,212.956425,0.042591285,999495.512373041,0.0
10:26:11,BANKNIFTY22110341800PE,BANKNIFTY,BUY,1,401.9,402.10094999999995,0.08042018999999999,999093.331002851,0.0
10:26:15,BANKNIFTY22110341800CE,BANKNIFTY,SELL,1,212.15,212.04392500000003,0.04240878500000001,999305.332519066,-0.9975000699999659
10:26:15,BANKNIFTY22110341800PE,BANKNIFTY,SELL,1,402.0,401.79900000000004,0.08035980000000001,999707.051159266,-0.46272998999991977
10:26:15,BANKNIFTY22110341700CE,BANKNIFTY,BUY,1,256.3,256.42815,0.051285630000000006,999450.571723636,0.0
10:26:15,BANKNIFTY22110341700PE,BANKNIFTY,BUY,1,347.7,347.87384999999995,0.06957477,999102.628298866,0.0
10:29:10,BANKNIFTY22110341700CE,BANKNIFTY,SELL,1,259.0,258.8705,0.0517741,999361.447024766,2.3392902699999762
10:29:10,BANKNIFTY22110341700PE,BANKNIFTY,SELL,1,343.1,342.92845000000005,0.06858569000000002,999704.306889076,-5.083560459999893
10:29:10,BANKNIFTY22110341800CE,BANKNIFTY,BUY,1,214.15,214.257075,0.042851415,999490.006962661,0.0
10:29:10,BANKNIFTY22110341800PE,BANKNIFTY,BUY,1,398.35,398.549175,0.079709835,999091.378077826,0.0
10:30:05,BANKNIFTY22110341800CE,BANKNIFTY,SELL,1,211.0,210.89450000000002,0.042178900000000005,999302.230398926,-3.447605314999964
10:30:05,BANKNIFTY22110341800PE,BANKNIFTY,SELL,1,401.85,401.64907500000004,0.08032981500000001,999703.799144111,2.939860350000048
10:30:05,BANKNIFTY22110341700CE,BANKNIFTY,BUY,1,255.75,255.877875,0.051175575,999447.870093536,0.0
10:30:05,BANKNIFTY22110341700PE,BANKNIFTY,BUY,1,346.0,346.173,0.06923460000000001,999101.627858936,0.0
10:30:36,BANKNIFTY22110341700CE,BANKNIFTY,SELL,1,260.2,260.0699,0.05201398000000001,999361.645744956,4.088835445000029
10:30:36,BANKNIFTY22110341700PE,BANKNIFTY,SELL,1,343.0,342.8285,0.06856570000000001,999704.405679256,-3.4823002999999826
10:30:36,BANKNIFTY22110341800CE,BANKNIFTY,BUY,1,215.3,215.40765,0.04308153,999488.954947726,0.0
10:30:36,BANKNIFTY22110341800PE,BANKNIFTY,BUY,1,398.0,398.19899999999996,0.0796398,999090.676307926,0.0
10:30:59,BANKNIFTY22110341800CE,BANKNIFTY,SELL,1,211.2,211.0944,0.04221888,999301.728489046,-4.398550409999983
10:30:59,BANKNIFTY22110341800PE,BANKNIFTY,SELL,1,403.75,403.548125,0.08070962500000001,999705.195904421,5.188775575000072
10:30:59,BANKNIFTY22110341700CE,BANKNIFTY,BUY,1,255.55,255.677775,0.051135555,999449.466993866,0.0
10:30:59,BANKNIFTY22110341700PE,BANKNIFTY,BUY,1,347.7,347.87384999999995,0.06957477,999101.523569096,0.0
10:37:03,BANKNIFTY22110341700CE,BANKNIFTY,SELL,1,255.0,254.8725,0.050974500000000006,999356.345094596,-0.9073850549999947
10:37:03,BANKNIFTY22110341700PE,BANKNIFTY,SELL,1,344.9,344.72755,0.06894551,999701.003699086,-3.2848202799999395
10:37:03,BANKNIFTY22110341800CE,BANKNIFTY,BUY,1,210.5,210.60524999999998,0.04212105,999490.356328036,0.0
10:37:03,BANKNIFTY22110341800PE,BANKNIFTY,BUY,1,400.4,400.6002,0.08012004,999089.6760079961,0.0
10:37:14,BANKNIFTY22110341800CE,BANKNIFTY,SELL,1,208.25,208.14587500000002,0.041629175000000004,999297.780253821,-2.543125224999966
10:37:14,BANKNIFTY22110341800PE,BANKNIFTY,SELL,1,404.8,404.59760000000006,0.08091952000000001,999702.296934301,3.836360440000084
10:37:14,BANKNIFTY22110341700CE,BANKNIFTY,BUY,1,252.3,252.42615,0.050485230000000006,999449.820299071,0.0
10:37:14,BANKNIFTY22110341700PE,BANKNIFTY,BUY,1,348.35,348.524175,0.069704835,999101.226419236,0.0
10:40:16,BANKNIFTY22110341700CE,BANKNIFTY,SELL,1,256.75,256.621625,0.051324325000000004,999357.796719911,4.093665444999988
10:40:16,BANKNIFTY22110341700PE,BANKNIFTY,SELL,1,344.9,344.72755,0.06894551,999702.455324401,-3.9352753450000058
